"ENSG","UNIPROTID","SYMBOL","Fold_Change","P_Value","Adjusted_P_Value"
"ENSG00000169756","C9JF46","LIMS1",0.00031739324227174,0.375648892494656,0.530706640398604
"ENSG00000150773","Q8WWB5","PIH1D2",0.000230766149738111,0.156407186021233,0.281712751912931
"ENSG00000138668","Q14103","HNRNPD",0.00057396343843073,0.024152166728831,0.0634733907166485
"ENSG00000197822","Q16625","OCLN",0.00423927719009962,0.441909096518419,0.592875408990276
"ENSG00000203724","Q5VUE5","C1orf53",-0.00507646400328646,1.05279172937698e-05,7.10828148720253e-05
"ENSG00000109670","Q969H0","FBXW7",0.00893898171921537,0.00017487680700421,0.000904093379850265
"ENSG00000183340",NA,"JRKL",0.00396358621752079,0.00111873685608925,0.004676906418139
"ENSG00000115353","P25103","TACR1",0.014734319605628,0.00598416815388569,0.0196597422980585
"ENSG00000269964","A8MW99","MEI4",0.0599123898531374,0.0034271435001907,0.0123352065597271
"ENSG00000153707","P23468","PTPRD",0.0216691492246071,0.00444874643259237,0.0153742738663486
"ENSG00000177556","E5RIM7","ATOX1",0.00360885077539284,0.042920097186386,0.100768868391262
"ENSG00000153395","Q8NF37","LPCAT1",-0.164934151175927,7.45636051222092e-22,5.29030838110172e-20
"ENSG00000155330","Q6PH81","C16orf87",0.00722655848824072,0.0034133841933824,0.0122993376371176
"ENSG00000135932","Q9Y376","CAB39",0.00688719328335217,0.17980634068357,0.314031419428587
"ENSG00000171204","Q8IUX1","TMEM126B",0.00338845024134745,0.334258124190378,0.489122929677852
"ENSG00000172728","Q6P4F1","FUT10",0.00108462462770872,0.0574281714986662,0.127661844959576
"ENSG00000077080","O94805","ACTL6B",0.0403647293827668,0.64434357062277,0.765606640232346
"ENSG00000113013","P38646","HSPA9",0.00228171613433293,0.0018427623088798,0.00722602636999504
"ENSG00000184545","Q13202","DUSP8",0.00758432915682449,0.0101117107361422,0.0307298352204932
"ENSG00000183682","Q7Z5Y6","BMP8A",-0.0218587881277601,6.10017711435519e-13,1.24742793793868e-11
"ENSG00000269190","M0QZ95","FBXO17",0.0225391968778884,0.15031996248669,0.273312892291387
"ENSG00000129990","O00445","SYT5",-0.00208283146759782,0.00199603537823205,0.00773245439736228
"ENSG00000182118","Q96GI7","FAM89A",-0.000256133408647424,0.55532448680388,0.694471716404159
"ENSG00000146278","Q49A59","PNRC1",0.00472695748177058,0.7680723029353,0.855322972103289
"ENSG00000186063","Q96BJ3","AIDA",0.00839584266201088,0.0451426659979412,0.105120625299108
"ENSG00000250644",NA,"RP11-295K3.1",0.00214459772003699,0.232761069955915,0.379281520159098
"ENSG00000108506","Q9H0H0","INTS2",-0.00036511748998666,0.707081544867594,0.811688373968383
"ENSG00000127585",NA,"FBXL16",0.007159911677108,0.558670123679892,0.697496741975459
"ENSG00000060339","F5H3I8","CCAR1",0.00712763479511142,0.0291650587297603,0.0739900600963219
"ENSG00000239900","A0A096LNY5","ADSL",-0.00143252336448598,0.820842082161693,0.888733349361134
"ENSG00000196504","O75400","PRPF40A",0.00997329238985314,0.0266846199086309,0.0689382766896447
"ENSG00000119231","Q96HI0","SENP5",0.00386386915887851,0.000176608321219593,0.000912022810414817
"ENSG00000149527","V9GY64","PLCH2",0.0188163777344151,0.090838271607154,0.18353446884504
"ENSG00000122515","Q8NF64","ZMIZ2",2.27636849132497e-06,0.394019147709173,0.549053900442472
"ENSG00000115760","Q9NR09","BIRC6",-0.00115525726609839,0.408684821749329,0.562461738388692
"ENSG00000177108","Q8N966","ZDHHC22",0.0300316329464927,4.04641077974228e-07,3.6775659754742e-06
"ENSG00000144451","Q8N0X2","SPAG16",0.00948053712642498,0.266500901508262,0.417623665450859
"ENSG00000147471","O94903","PROSC",0.00413077436582109,0.187601114860812,0.324514174163174
"ENSG00000138381","U3KQK8","ASNSD1",-0.00316486084009451,0.130895803381582,0.24507809698618
"ENSG00000172771","Q6NXP0","EFCAB12",0.0226773391188251,0.0528531885010905,0.119496592734332
"ENSG00000125755",NA,"SYMPK",-0.00292632638389649,0.174219610033007,0.306106221064035
"ENSG00000066926","P22830","FECH",0.00182726507137722,0.789066183265856,0.868236827544638
"ENSG00000130037","P22460","KCNA5",0.0812660367669713,7.86982927802974e-13,1.58656746606684e-11
"ENSG00000182512",NA,"GLRX5",0.0116652722604498,0.00144554625818257,0.00585790629459785
"ENSG00000156925","O60481","ZIC3",0.103793328540618,5.99900938462666e-05,0.000346417848055961
"ENSG00000213064",NA,"SFT2D2",-0.000507146965184339,0.698772285709736,0.80749167842164
"ENSG00000109424","P25874","UCP1",0.039328628016843,0.0176508438319046,0.0489678411080834
"ENSG00000144028","O75643","SNRNP200",0.00420505391804459,0.520029288745827,0.664697534196667
"ENSG00000158545","Q86VM9","ZC3H18",0.0014644110095512,0.956338549150712,0.974629021320413
"ENSG00000138107",NA,"ACTR1A",6.60719934271331e-05,0.447094196920367,0.597899957226218
