source,target
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000186716
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000113758
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000185043
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000012779
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000197406
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000100220
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000102554
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000106089
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000188372
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000105383
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000159399
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000116717
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000208005
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000126883
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000115138
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000171940
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000196917
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000148516
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000173599
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000120868
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000139625
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000198743
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000141867
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000147614
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000007968
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000159200
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000006062
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000114353
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000169432
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000105185
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000170296
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000131389
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000165478
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000157456
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000121621
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000137975
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000134109
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000047579
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000145777
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000105281
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000067141
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000138376
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000142507
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000165672
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000152270
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000091157
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000266412
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000140740
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000178562
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000168769
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000116525
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000092969
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000240583
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000054983
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000198074
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000148572
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000213689
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000143603
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000196159
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000125266
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000080503
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000163017
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000109163
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000172175
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000136750
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000156052
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000125166
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000115415
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000102038
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000023445
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000151623
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000164176
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000130940
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000139352
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000197694
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000096060
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000153487
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000164326
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000144061
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000162517
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000165060
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000087494
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000134200
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000171720
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000163932
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000101210
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000077782
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000270647
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000070019
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000172469
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000142319
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000153885
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000204371
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000121671
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000168078
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000104884
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000207805
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000120318
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000166333
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000159082
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000215021
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000137947
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000215301
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000129214
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000169100
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000027697
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000133104
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000090674
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000102468
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000180817
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000127074
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000258223
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000163541
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000166128
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000177556
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000199172
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000100225
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000108852
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000115524
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000112306
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000127663
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000175329
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000187079
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000207608
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000123136
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000055147
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000167306
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000162614
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000125731
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000138175
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000111252
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000103549
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000013588
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000160973
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000035681
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000135862
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000166035
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000144821
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000153071
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000163159
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000104903
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000198039
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000284203
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000138411
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000171680
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000074771
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000140682
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000095794
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000156467
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000088320
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000038532
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000168297
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000164619
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000177453
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000159403
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000104814
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000163682
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000138395
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000196569
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000142949
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000126001
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000178363
