source,target
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000157851
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000103510
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000207863
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000216135
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000189120
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000010610
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000178607
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000100292
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000215939
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000213024
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000207870
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000153487
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000089094
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000197632
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000175592
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000197971
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000232810
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000167984
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000198947
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000196371
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000132561
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000140464
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000108443
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000126777
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000075388
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000141736
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000184956
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000088038
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000107758
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000085563
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000125657
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000128917
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000109332
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000099985
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000148175
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000160949
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000199150
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000173786
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000138075
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000199177
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000178568
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000179776
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000272888
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000204983
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000145604
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000207638
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000110876
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000121039
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000091622
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000048052
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000072803
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000208008
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000114737
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000184719
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000172845
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000160113
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000175104
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000120053
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000113302
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000082512
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000160741
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000115598
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000008405
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000177272
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000116690
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000165672
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000105835
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000109670
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000116001
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000025434
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000138639
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000161798
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000087245
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000075142
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000158125
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000197956
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000119335
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000102753
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000143921
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000283203
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000157554
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000076604
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000103319
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000179163
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000207990
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000188389
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000134258
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000135218
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000172179
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000009709
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000077238
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000118432
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000115263
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000137857
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000143569
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000196664
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000165699
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000163637
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000198983
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000169429
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000108395
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000136244
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000125850
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000106258
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000169908
