source,target
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000177485
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000132716
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000168903
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000204539
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000072849
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000149305
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000181773
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000188290
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000104974
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000149218
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000173702
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000186468
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000124721
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000132334
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000277363
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000135404
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000119737
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000171517
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000182405
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000175768
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000173926
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000123983
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000075234
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000112232
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000203780
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000113812
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000214929
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000100429
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000166987
