source,target
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000211891
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000242612
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000197822
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000147883
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000104332
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000156482
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000135387
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000172819
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000125753
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000162607
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000071539
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000172238
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000073282
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000129667
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000132470
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000141736
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000134954
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000071054
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000113083
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000078902
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000271503
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000120129
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000106052
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000165806
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000027697
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000196616
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000115414
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000129295
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000135929
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000104517
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000170345
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000131023
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000167986
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000162594
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000154589
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000036672
